y_trainval,cat_full_pred_trainval,abs_residual
3.0,2.701820623858297,0.29817937614170287
1.0,1.3854727007070164,0.38547270070701645
2.0,1.8951780317029006,0.10482196829709944
0.0,2.042123170250604,2.042123170250604
4.0,3.7614236541761454,0.23857634582385456
2.0,2.3880993096704413,0.38809930967044126
4.0,2.5353576559837223,1.4646423440162777
1.0,0.9595265372711592,0.04047346272884078
1.0,1.5475744775233715,0.5475744775233715
0.0,0.41905608712320275,0.41905608712320275
4.0,2.9890117682661526,1.0109882317338474
0.0,0.9925273998476969,0.9925273998476969
4.0,2.9030379463101057,1.0969620536898943
2.0,1.7841371160542248,0.21586288394577524
6.0,5.559944060071659,0.4400559399283406
2.0,1.8308689101565896,0.1691310898434104
2.0,2.1431295800926273,0.14312958009262733
0.0,0.36088610657002773,0.36088610657002773
4.0,3.7322940476425606,0.26770595235743944
7.0,6.656395054355038,0.34360494564496236
2.0,1.9225317152283048,0.0774682847716952
1.0,1.609998299548855,0.6099982995488551
1.0,0.9706380310800986,0.029361968919901393
1.0,0.8700979500093577,0.12990204999064225
2.0,1.7721756233353938,0.2278243766646062
3.0,3.0734333057464225,0.07343330574642248
3.0,2.8945844890743424,0.1054155109256576
2.0,2.6059146087024674,0.6059146087024674
2.0,1.746840054935883,0.2531599450641171
2.0,2.0799232708826603,0.07992327088266027
4.0,4.002078237815166,0.0020782378151658065
3.0,3.0481923059715506,0.04819230597155055
4.0,3.806041973166332,0.19395802683366803
5.0,4.398816440241859,0.601183559758141
2.0,2.303027854964482,0.30302785496448204
2.0,2.2812832456809877,0.2812832456809877
1.0,0.9773510920915105,0.022648907908489502
6.0,4.570186691323568,1.4298133086764322
4.0,3.5322866756389972,0.46771332436100277
1.0,1.1495789776382062,0.14957897763820616
4.0,4.000424945978442,0.000424945978442004
4.0,4.0900783832743235,0.09007838327432349
1.0,1.2195688656982788,0.21956886569827883
3.0,2.5234575376113435,0.4765424623886565
5.0,4.9856674463700035,0.014332553629996525
3.0,2.7292461843496905,0.27075381565030954
4.0,3.5377015919939057,0.46229840800609434
1.0,2.716735017391912,1.7167350173919118
4.0,3.423488671583483,0.5765113284165171
1.0,1.7603247742726562,0.7603247742726562
2.0,2.255042024613137,0.25504202461313685
3.0,2.3966182339800053,0.6033817660199947
6.0,5.1131141327284375,0.8868858672715625
2.0,2.283413554492726,0.28341355449272587
1.0,1.4674844203533606,0.4674844203533606
2.0,2.0185266458959097,0.018526645895909688
3.0,2.566557467683493,0.4334425323165072
2.0,2.3843433480895238,0.38434334808952375
2.0,2.737487438397308,0.737487438397308
2.0,2.282707010599856,0.2827070105998559
3.0,3.6332318302120648,0.6332318302120648
2.0,1.997485409298096,0.0025145907019039626
3.0,2.485172072793473,0.514827927206527
4.0,2.918465502996069,1.081534497003931
2.0,2.29718143730804,0.29718143730804014
0.0,2.458553087349787,2.458553087349787
1.0,1.5169393549255927,0.5169393549255927
2.0,2.5227094716912273,0.5227094716912273
3.0,2.4615283738576954,0.5384716261423046
1.0,1.2449632626504528,0.24496326265045276
2.0,2.228543828889684,0.22854382888968416
0.0,0.7592085498794479,0.7592085498794479
3.0,2.894095053112037,0.10590494688796293
2.0,2.702649924121981,0.7026499241219808
0.0,1.0316593753853316,1.0316593753853316
3.0,2.8116539439472357,0.18834605605276433
2.0,3.233027175030125,1.233027175030125
4.0,4.281523692366161,0.2815236923661608
6.0,4.822688838326182,1.1773111616738179
2.0,2.339213343957799,0.3392133439577991
3.0,2.849055732938369,0.150944267061631
3.0,2.6834144616353703,0.31658553836462966
4.0,2.992787313787598,1.007212686212402
3.0,2.5205358093608456,0.47946419063915435
2.0,2.5266531058993213,0.5266531058993213
4.0,3.668560953363966,0.3314390466360342
3.0,2.4407575236635166,0.5592424763364834
1.0,2.0111996232881495,1.0111996232881495
4.0,3.4293632970624683,0.5706367029375317
3.0,2.4608774165138056,0.5391225834861944
2.0,1.769906471783794,0.230093528216206
3.0,2.5740952349840263,0.42590476501597374
2.0,2.339468506971741,0.33946850697174114
2.0,2.2281281195373537,0.22812811953735368
5.0,3.6174026383287803,1.3825973616712197
2.0,2.017427697142791,0.017427697142791132
0.0,0.4867466183124045,0.4867466183124045
1.0,1.253051194232864,0.25305119423286393
5.0,5.061585150045454,0.061585150045454284
6.0,5.508824727459129,0.4911752725408709
3.0,3.190145695162367,0.190145695162367
3.0,2.979607451373789,0.02039254862621087
4.0,3.681217950895706,0.3187820491042941
2.0,1.7992224883700818,0.2007775116299182
1.0,1.064731457866951,0.06473145786695089
1.0,1.0183985349959317,0.018398534995931692
4.0,2.62114226169776,1.3788577383022398
3.0,2.7496094062366216,0.25039059376337836
6.0,5.680545470910916,0.319454529089084
2.0,2.236317020349178,0.236317020349178
6.0,3.9670861408127776,2.0329138591872224
1.0,1.7821655849636735,0.7821655849636735
0.0,0.2718819695461221,0.2718819695461221
3.0,3.1433264351495174,0.14332643514951737
2.0,2.8153205710937286,0.8153205710937286
2.0,1.9469240225463338,0.05307597745366621
2.0,2.0196346391788986,0.019634639178898627
3.0,3.004807190515535,0.004807190515534909
1.0,0.8969694515464841,0.10303054845351589
4.0,3.0929812113352737,0.9070187886647263
4.0,3.2022869614110823,0.7977130385889177
6.0,5.375933129435651,0.6240668705643486
5.0,4.124643494393018,0.8753565056069821
3.0,2.7491280543870817,0.25087194561291826
1.0,1.3522333422499517,0.35223334224995173
5.0,4.275278535276216,0.7247214647237836
2.0,2.165257973336108,0.16525797333610814
3.0,2.908620513111451,0.09137948688854891
1.0,1.888577630458552,0.888577630458552
2.0,2.096655091996913,0.09665509199691291
3.0,3.3147549554419498,0.31475495544194976
3.0,3.3333775344957934,0.33337753449579344
1.0,1.8775886332051377,0.8775886332051377
4.0,3.442313603369811,0.557686396630189
5.0,4.207873246538476,0.792126753461524
2.0,2.2809571285953685,0.2809571285953685
4.0,3.747954817845925,0.2520451821540748
2.0,2.843299098117835,0.8432990981178352
2.0,1.4528689070539715,0.5471310929460285
5.0,4.7170195047698105,0.28298049523018953
4.0,3.4384601415798812,0.5615398584201188
1.0,1.224317097452083,0.22431709745208295
2.0,2.246194104787978,0.24619410478797787
2.0,2.3362048400914883,0.3362048400914883
2.0,2.7067317956163133,0.7067317956163133
3.0,2.8606546514107176,0.13934534858928238
3.0,3.039741530070595,0.03974153007059522
1.0,1.7872387186004934,0.7872387186004934
8.0,7.193867838827301,0.806132161172699
1.0,1.5581695159513085,0.5581695159513085
1.0,1.5238540992855665,0.5238540992855665
3.0,2.775429600471901,0.22457039952809899
1.0,1.0599596242627982,0.05995962426279822
0.0,0.3761412927742196,0.3761412927742196
2.0,2.2801108540569768,0.2801108540569768
3.0,3.0720485348249733,0.07204853482497331
1.0,1.4785886579076395,0.4785886579076395
5.0,4.483353493523111,0.5166465064768886
1.0,1.5347596901148548,0.5347596901148548
1.0,1.750692038838986,0.7506920388389859
3.0,2.65139322371714,0.34860677628285996
2.0,2.4985367956150855,0.49853679561508546
2.0,2.275864734218077,0.2758647342180769
2.0,2.2895072101810032,0.2895072101810032
2.0,2.299255404683395,0.29925540468339484
4.0,3.367845440536597,0.632154559463403
2.0,2.4769952208778063,0.4769952208778063
4.0,2.5703201364050097,1.4296798635949903
2.0,1.5652891524119912,0.4347108475880088
5.0,4.705068070610016,0.2949319293899837
3.0,2.6828229370606387,0.3171770629393613
8.0,6.950203184224998,1.049796815775002
2.0,2.9731542490041636,0.9731542490041636
2.0,2.4331032798776966,0.4331032798776966
3.0,2.8568923218409807,0.14310767815901926
0.0,1.291784095726749,1.291784095726749
3.0,2.5004608739147933,0.4995391260852067
2.0,2.497809193835721,0.497809193835721
2.0,2.1230164595871415,0.12301645958714147
2.0,2.4187971295778246,0.41879712957782456
3.0,2.28049927912356,0.7195007208764399
4.0,3.7613078298204785,0.2386921701795215
3.0,3.438661286627452,0.4386612866274522
2.0,2.1606248359849425,0.16062483598494248
3.0,2.6140533185533705,0.38594668144662947
0.0,0.448425927178421,0.448425927178421
0.0,0.5686199783358812,0.5686199783358812
3.0,2.6319194591949313,0.3680805408050687
2.0,1.9286930403506086,0.07130695964939138
3.0,2.716998254881965,0.2830017451180349
7.0,5.98364995240679,1.0163500475932103
3.0,3.0166107668881352,0.01661076688813523
0.0,0.7529701734848149,0.7529701734848149
2.0,2.5254999705332595,0.5254999705332595
2.0,2.3553697076302575,0.35536970763025755
1.0,1.6876280813206426,0.6876280813206426
1.0,1.5476619470727937,0.5476619470727937
1.0,1.6046197604727899,0.6046197604727899
5.0,3.716553651962057,1.283446348037943
2.0,2.5132987354659257,0.5132987354659257
0.0,1.2956625742420556,1.2956625742420556
0.0,0.3425343319424061,0.3425343319424061
3.0,2.859600414619402,0.14039958538059816
5.0,4.326841080616756,0.6731589193832441
1.0,1.4902248049550497,0.4902248049550497
2.0,2.3659895109603926,0.36598951096039256
5.0,4.3198650831617105,0.6801349168382895
1.0,2.246728356348664,1.246728356348664
3.0,3.0702780809992425,0.07027808099924249
3.0,2.699639151599191,0.3003608484008091
1.0,1.200585965703088,0.20058596570308795
1.0,1.1887251323508068,0.1887251323508068
1.0,1.0664139253687055,0.0664139253687055
6.0,5.95347551276023,0.046524487239770096
3.0,3.125555366665203,0.12555536666520295
3.0,3.066779812611033,0.06677981261103305
1.0,1.2213252641099026,0.2213252641099026
2.0,2.597251836508497,0.5972518365084971
4.0,3.7645826361998855,0.23541736380011447
2.0,2.1018054619336413,0.10180546193364126
6.0,5.696081580112034,0.30391841988796564
4.0,3.8780654907753758,0.12193450922462423
3.0,2.855619637802746,0.14438036219725392
2.0,1.9409605743515037,0.05903942564849629
3.0,2.967566827083822,0.03243317291617798
2.0,2.153845701968131,0.1538457019681312
3.0,2.57100855188797,0.42899144811203005
1.0,2.2838569510334636,1.2838569510334636
4.0,3.4011469001964354,0.5988530998035646
2.0,2.1969287663735746,0.1969287663735746
3.0,2.7919064652943866,0.20809353470561343
5.0,4.9873817047351565,0.012618295264843482
2.0,2.4234588940270854,0.42345889402708536
2.0,2.0973803229717713,0.09738032297177135
3.0,2.756779324040643,0.24322067595935692
1.0,1.0393801348512475,0.03938013485124747
1.0,1.3955683438213682,0.3955683438213682
1.0,1.120569644129278,0.12056964412927806
7.0,6.034416489857379,0.9655835101426211
3.0,2.6113896937990333,0.3886103062009667
4.0,3.300335702401627,0.6996642975983729
4.0,3.8372361207499504,0.16276387925004965
5.0,4.1917134249858945,0.8082865750141055
4.0,3.672877649690596,0.32712235030940384
4.0,3.650984600767581,0.3490153992324192
2.0,2.6525335649154504,0.6525335649154504
5.0,4.557184940381494,0.4428150596185061
3.0,2.7272314987880715,0.2727685012119285
4.0,4.162016086971286,0.16201608697128567
4.0,3.7371867502361074,0.26281324976389264
4.0,3.530793468991771,0.4692065310082292
0.0,1.8234067931399365,1.8234067931399365
4.0,3.480185571629419,0.519814428370581
6.0,4.976036347016351,1.0239636529836487
2.0,2.0339028794480773,0.03390287944807735
2.0,1.9490549994225586,0.050945000577441446
2.0,2.2304729854726926,0.23047298547269257
3.0,2.915545322621528,0.08445467737847201
2.0,2.340334770969325,0.3403347709693252
3.0,2.4876570604297705,0.5123429395702295
2.0,2.4824873936871166,0.4824873936871166
4.0,3.4666134338031185,0.5333865661968815
2.0,1.8813487636341402,0.11865123636585984
7.0,5.368817293028194,1.6311827069718063
4.0,3.667895039205904,0.332104960794096
3.0,3.1423509960183558,0.14235099601835577
7.0,6.8330811708844195,0.16691882911558054
3.0,2.9316445327416165,0.06835546725838348
2.0,2.3064366884679885,0.30643668846798855
1.0,1.7686880374246083,0.7686880374246083
4.0,3.767591663330498,0.232408336669502
5.0,3.841107501313707,1.158892498686293
4.0,3.574676213503011,0.425323786496989
1.0,1.4618881963797503,0.4618881963797503
1.0,1.5553973581668474,0.5553973581668474
2.0,2.375725667044624,0.37572566704462407
4.0,3.7092226545448086,0.2907773454551914
3.0,3.052824856539561,0.052824856539560816
3.0,3.209845635494683,0.20984563549468316
3.0,2.7235705119676483,0.2764294880323517
4.0,3.9537065483612666,0.04629345163873344
5.0,4.103794595111802,0.8962054048881978
2.0,2.7509769538767026,0.7509769538767026
1.0,1.5652787980255172,0.5652787980255172
2.0,2.0930985542727516,0.0930985542727516
4.0,3.7776016122960323,0.2223983877039677
4.0,3.527050884851758,0.4729491151482419
4.0,3.9556223980400826,0.04437760195991736
0.0,0.217230023284388,0.217230023284388
2.0,2.168998467983514,0.16899846798351392
3.0,2.983517942735454,0.01648205726454588
3.0,2.9243377803658768,0.07566221963412323
0.0,0.8604335040325779,0.8604335040325779
0.0,0.5133264234833668,0.5133264234833668
2.0,1.9153172770206082,0.08468272297939183
5.0,4.7634977326191414,0.23650226738085856
2.0,1.7497929603533726,0.2502070396466274
3.0,3.0327329275410944,0.03273292754109436
3.0,3.03192853728932,0.03192853728931988
2.0,1.9506325570960708,0.04936744290392925
2.0,2.676960052801758,0.6769600528017579
1.0,1.8898865629290895,0.8898865629290895
2.0,2.4412649635637806,0.44126496356378064
6.0,5.39681924223257,0.6031807577674302
2.0,2.1358038853090884,0.13580388530908838
4.0,3.444273740013596,0.5557262599864039
6.0,4.397323177501738,1.6026768224982622
2.0,2.3418123485435562,0.34181234854355624
3.0,2.551862391159392,0.44813760884060816
4.0,4.1065210875499565,0.10652108754995648
3.0,2.8308859811859675,0.16911401881403254
2.0,2.0461345227935754,0.04613452279357544
3.0,2.7552792872130834,0.24472071278691665
0.0,0.829898838484842,0.829898838484842
4.0,3.8832401009686603,0.11675989903133965
5.0,4.584426756616967,0.41557324338303303
1.0,1.2838750894428248,0.2838750894428248
3.0,3.061208771594142,0.061208771594142064
3.0,3.3833075179940284,0.3833075179940284
4.0,3.8369222995491894,0.1630777004508106
5.0,4.80072082955002,0.19927917044998011
0.0,1.1816672980341978,1.1816672980341978
4.0,3.8829682253353544,0.11703177466464565
7.0,6.5992200470453035,0.4007799529546965
4.0,3.5164981906906663,0.48350180930933373
1.0,1.4794492779484105,0.4794492779484105
2.0,2.058864817538744,0.05886481753874406
2.0,2.355058128749361,0.35505812874936105
2.0,2.482772415926987,0.48277241592698683
1.0,1.5164810397665887,0.5164810397665887
10.0,8.909264389584749,1.0907356104152512
3.0,3.0375070696451343,0.03750706964513428
5.0,3.9525536084011454,1.0474463915988546
0.0,0.6802928812330529,0.6802928812330529
4.0,3.4868409541741827,0.5131590458258173
1.0,1.4005544445316571,0.4005544445316571
2.0,2.3982143246828973,0.3982143246828973
3.0,3.142609096144209,0.1426090961442088
3.0,3.381428156788606,0.3814281567886062
3.0,2.905696240652521,0.09430375934747914
5.0,4.300929623660335,0.6990703763396651
3.0,3.1716693947266066,0.17166939472660658
4.0,3.5491601577153946,0.4508398422846054
2.0,2.3033125817301783,0.3033125817301783
3.0,2.6263292878722355,0.3736707121277645
2.0,2.168449748299433,0.16844974829943293
2.0,1.7372919832952491,0.26270801670475086
2.0,2.2837643282906033,0.2837643282906033
0.0,0.654152696631487,0.654152696631487
5.0,4.605743412568919,0.39425658743108105
3.0,2.6565135450517143,0.34348645494828567
2.0,1.8809689762407602,0.1190310237592398
5.0,4.606801345167796,0.3931986548322044
0.0,0.4666804727363445,0.4666804727363445
3.0,2.450477051195813,0.5495229488041868
3.0,2.8652182068489758,0.13478179315102423
4.0,3.4724194865269222,0.5275805134730778
4.0,3.6887506974108364,0.3112493025891636
3.0,2.9395453919380445,0.06045460806195546
3.0,2.846463881344503,0.15353611865549688
1.0,1.4343856804317199,0.4343856804317199
0.0,0.4203278913695465,0.4203278913695465
4.0,3.9935159621058807,0.006484037894119332
5.0,4.124340658361996,0.8756593416380039
1.0,1.2639958339096578,0.26399583390965775
5.0,4.897402876660971,0.10259712333902904
6.0,5.339032282351042,0.6609677176489583
8.0,6.846196972937027,1.153803027062973
3.0,3.252169093453981,0.25216909345398086
2.0,2.7583735401606404,0.7583735401606404
0.0,0.5773791491972244,0.5773791491972244
5.0,4.143421628235723,0.856578371764277
3.0,2.7172668389155543,0.2827331610844457
4.0,3.5634556490374494,0.4365443509625506
3.0,3.228243928138453,0.22824392813845318
1.0,1.6546940979223295,0.6546940979223295
2.0,2.127418968487446,0.12741896848744583
4.0,4.155558018144609,0.15555801814460857
4.0,4.058369597204748,0.05836959720474777
2.0,2.8510924943098073,0.8510924943098073
4.0,3.786861689931213,0.21313831006878692
11.0,10.592414449670937,0.4075855503290633
3.0,3.0673295729426604,0.0673295729426604
5.0,4.883951089071497,0.11604891092850256
3.0,2.862178499495458,0.137821500504542
0.0,0.9171572613917418,0.9171572613917418
3.0,3.1419259778256428,0.14192597782564276
0.0,0.5864359488600894,0.5864359488600894
1.0,0.9380010266726282,0.06199897332737181
6.0,5.543837712773144,0.4561622872268556
2.0,2.1484208082368026,0.1484208082368026
1.0,1.142275300591468,0.1422753005914681
4.0,3.5518431513944395,0.4481568486055605
3.0,3.1169409066888076,0.11694090668880763
3.0,3.112496728171777,0.1124967281717768
0.0,0.46813595260058394,0.46813595260058394
0.0,0.2853868656684071,0.2853868656684071
3.0,3.075607934489486,0.075607934489486
3.0,2.9982829210224615,0.0017170789775384776
1.0,1.4066344677714155,0.40663446777141554
5.0,4.6217838893063785,0.3782161106936215
3.0,2.8220659592190374,0.17793404078096264
8.0,6.791473841301679,1.2085261586983211
2.0,2.7839699932444564,0.7839699932444564
8.0,7.162418320944258,0.8375816790557424
5.0,3.925651739280683,1.0743482607193169
3.0,2.807980269577761,0.19201973042223885
6.0,4.849271049588852,1.150728950411148
3.0,3.0708854815684496,0.07088548156844965
0.0,0.7999367606932739,0.7999367606932739
3.0,2.7580589609269843,0.24194103907301567
2.0,1.6932914171424802,0.3067085828575198
2.0,2.018887036924808,0.018887036924807976
3.0,2.9868797422133286,0.013120257786671363
4.0,3.351537229848092,0.6484627701519079
3.0,3.1003483463768453,0.10034834637684531
2.0,2.2540191274454884,0.2540191274454884
6.0,4.847976973817029,1.1520230261829711
3.0,2.8193478000043433,0.18065219999565674
0.0,0.5681225279091873,0.5681225279091873
5.0,4.790948585430446,0.20905141456955434
4.0,3.893214276483216,0.10678572351678417
3.0,2.9330160020100595,0.06698399798994048
2.0,2.0773244786107714,0.07732447861077141
2.0,1.9655561378436635,0.03444386215633655
4.0,3.9106979456349342,0.08930205436506577
2.0,2.3804636109686546,0.38046361096865455
4.0,3.5484373706618038,0.45156262933819624
0.0,0.39604736559708753,0.39604736559708753
5.0,4.033212161354803,0.9667878386451969
2.0,1.9134172702077408,0.08658272979225923
2.0,2.076007943312864,0.07600794331286398
3.0,3.0257107007613957,0.0257107007613957
0.0,0.6137242874215851,0.6137242874215851
3.0,2.762969729992636,0.23703027000736387
5.0,4.30025628051447,0.6997437194855296
3.0,2.6843142409394596,0.3156857590605404
2.0,2.574366020236079,0.574366020236079
2.0,2.1310182059768836,0.13101820597688363
4.0,3.8371711317282653,0.1628288682717347
1.0,1.4228955840061337,0.4228955840061337
4.0,3.337748536195964,0.662251463804036
4.0,4.1422916004590284,0.14229160045902844
4.0,3.5064723349302245,0.4935276650697755
3.0,3.1400657572569384,0.14006575725693837
2.0,2.3430424835006978,0.34304248350069777
5.0,4.599247209609025,0.40075279039097467
2.0,2.3696025660818414,0.3696025660818414
5.0,4.829141645246796,0.17085835475320366
0.0,0.5736675239825488,0.5736675239825488
4.0,3.503411365354344,0.49658863464565606
7.0,6.273547743851891,0.726452256148109
3.0,2.6735806773949724,0.3264193226050276
4.0,3.194956475880983,0.805043524119017
3.0,3.0326829026553552,0.03268290265535523
4.0,4.128646546159164,0.12864654615916393
3.0,3.108153837225628,0.1081538372256281
4.0,3.3304010238286033,0.6695989761713967
3.0,2.761575330501285,0.23842466949871488
6.0,5.691099128501431,0.3089008714985688
5.0,4.420538685638227,0.5794613143617733
4.0,3.8209652376739442,0.17903476232605575
2.0,1.6322238330959584,0.3677761669040416
3.0,2.8676112381124343,0.13238876188756565
2.0,1.7626228148808312,0.23737718511916883
2.0,1.946841484538262,0.053158515461738
4.0,4.386159868872439,0.386159868872439
3.0,2.9064980675798893,0.09350193242011073
4.0,3.6923388563416895,0.30766114365831054
6.0,5.576010840243787,0.4239891597562133
3.0,2.754089066065793,0.24591093393420715
5.0,4.696594892501669,0.30340510749833083
0.0,1.1825872262653556,1.1825872262653556
3.0,2.9906166289855123,0.009383371014487718
5.0,4.1056537866421206,0.8943462133578794
5.0,4.2859262052350235,0.7140737947649765
0.0,0.9076383629564142,0.9076383629564142
1.0,1.01049222322865,0.010492223228649955
5.0,4.804113843805187,0.1958861561948133
2.0,2.126389335992747,0.12638933599274704
2.0,2.59826963665113,0.5982696366511302
3.0,3.192266976123808,0.19226697612380805
2.0,1.6145580995900979,0.3854419004099021
3.0,2.799246065961642,0.20075393403835795
4.0,4.186626266620098,0.18662626662009796
2.0,2.1720096423637267,0.17200964236372673
2.0,2.000263279874492,0.00026327987449192847
3.0,3.015070244356668,0.015070244356667928
1.0,1.2917010721943294,0.2917010721943294
2.0,2.4140116841754358,0.41401168417543577
3.0,2.6954397976575093,0.3045602023424907
3.0,3.27283826042215,0.2728382604221502
2.0,2.2349919991880984,0.23499199918809843
6.0,4.763290970195694,1.236709029804306
4.0,3.699474798033563,0.30052520196643684
3.0,3.3169162466256132,0.31691624662561324
2.0,2.3976571536369753,0.3976571536369753
5.0,4.405001992581431,0.5949980074185692
3.0,2.8300110939825087,0.16998890601749128
3.0,3.0318252495530538,0.03182524955305377
4.0,3.790595534771934,0.209404465228066
6.0,5.575134327324839,0.4248656726751614
3.0,2.95857754500738,0.04142245499261987
3.0,2.7503351027045437,0.24966489729545627
4.0,3.5481911231934133,0.45180887680658666
2.0,2.144482095919529,0.1444820959195292
1.0,1.7358330277778125,0.7358330277778125
5.0,4.867836191871665,0.13216380812833517
3.0,2.9236900362873355,0.07630996371266452
0.0,0.3690282100879596,0.3690282100879596
5.0,4.283533119497351,0.7164668805026491
3.0,3.23663270599037,0.2366327059903699
2.0,2.4887854246873933,0.4887854246873933
6.0,5.069964691422681,0.9300353085773194
3.0,2.6553655809983208,0.34463441900167924
6.0,5.734491652958898,0.26550834704110216
3.0,2.8733226644588337,0.12667733554116634
3.0,3.2311554547156143,0.23115545471561427
4.0,3.789516181157972,0.21048381884202794
1.0,1.3940516413926658,0.3940516413926658
2.0,2.143767498085389,0.1437674980853889
4.0,3.5723785571172266,0.4276214428827734
2.0,2.4893182652329107,0.48931826523291067
3.0,3.0137708058795982,0.013770805879598225
2.0,2.105125706598236,0.10512570659823606
4.0,3.73239251181296,0.26760748818704005
3.0,2.819037508584867,0.1809624914151331
2.0,2.6525564920872813,0.6525564920872813
1.0,1.8153049123893183,0.8153049123893183
2.0,2.3735978443834185,0.3735978443834185
2.0,2.1049095203374204,0.1049095203374204
2.0,2.087984554879004,0.08798455487900414
2.0,2.2255970972966637,0.22559709729666366
3.0,2.917609057571146,0.08239094242885381
2.0,2.281171422137368,0.2811714221373678
3.0,3.5806037878232075,0.5806037878232075
3.0,2.992885439620036,0.00711456037996383
6.0,4.945600765295895,1.0543992347041051
1.0,1.2774071967036877,0.27740719670368774
6.0,5.452909166820874,0.5470908331791264
6.0,5.091352562641092,0.9086474373589084
0.0,1.0333905522698357,1.0333905522698357
0.0,0.9735837640081013,0.9735837640081013
5.0,4.102076774031139,0.897923225968861
3.0,2.8846751919830114,0.11532480801698863
5.0,3.860688018502169,1.1393119814978312
7.0,6.327402496306103,0.6725975036938969
6.0,5.734046238861632,0.265953761138368
4.0,3.769095893306698,0.23090410669330197
4.0,3.587079550528988,0.41292044947101214
1.0,1.503063159999379,0.5030631599993789
4.0,3.332637360928205,0.6673626390717948
1.0,1.3031158053662972,0.30311580536629723
3.0,3.173323465252844,0.17332346525284414
2.0,2.8158109247191594,0.8158109247191594
3.0,2.663441044922987,0.33655895507701317
1.0,2.098349384149085,1.0983493841490848
2.0,2.1753248919790784,0.1753248919790784
2.0,2.1830182647301406,0.1830182647301406
2.0,2.0672041571611333,0.06720415716113326
2.0,2.523237523990465,0.5232375239904652
5.0,3.9614821311459316,1.0385178688540684
8.0,6.325016485918277,1.674983514081723
1.0,1.4873877828635715,0.48738778286357154
2.0,2.392268181138534,0.392268181138534
2.0,2.244580058903976,0.24458005890397594
3.0,3.101739624386555,0.10173962438655515
2.0,1.9330551547870551,0.06694484521294486
1.0,1.823862334178756,0.8238623341787561
3.0,2.9729715212093013,0.027028478790698696
4.0,4.134298572256348,0.13429857225634834
5.0,3.945807419828009,1.054192580171991
4.0,3.503190221517504,0.4968097784824961
2.0,2.1180435155353474,0.11804351553534742
4.0,3.6752498036717776,0.32475019632822244
2.0,2.139441688108488,0.13944168810848812
8.0,7.31686871554794,0.6831312844520596
1.0,1.2943530158047156,0.2943530158047156
2.0,2.4175501292443884,0.4175501292443884
4.0,3.4010447233035825,0.5989552766964175
5.0,5.024650577395098,0.02465057739509824
4.0,4.131018632915919,0.13101863291591886
5.0,4.680788532783955,0.31921146721604465
5.0,5.074898900064656,0.07489890006465583
2.0,1.9402834390630423,0.05971656093695765
1.0,1.2154417325948177,0.2154417325948177
1.0,1.7742757854444269,0.7742757854444269
4.0,3.7165960287714324,0.28340397122856764
4.0,4.180961808879275,0.1809618088792746
4.0,3.7910477680635934,0.20895223193640655
1.0,1.4755326354467988,0.4755326354467988
3.0,3.277324315259821,0.27732431525982104
3.0,3.72041654865243,0.7204165486524299
5.0,4.895706220525198,0.10429377947480223
